Website Name,Product URL,Product Category,Title,Quantity,Ex VAT Price,Inc VAT Price,Currency,Brand,Condition,Product Description,Image Src 1,Image Position 1,Image Src 2,Image Position 2,Image Src 3,Image Position 3,Image Src 4,Image Position 4,Image Src 5,Image Position 5,Image Src 6,Image Position 6,Image Src 7,Image Position 7
soundsale.nl,https://soundsale.nl/product/lacoustics-la4x-202638/,Onboard DSP,L-Acoustics LA4X – Ex-Demo 2025,2,4399.00,POA,EUR,L-Acoustics,,"PRODUCT DESCRIPTION
The L-Acoustics LA4X is a 4-channel amplified controller combining amplification, DSP and loudspeaker management in a compact 2U platform. It delivers up to 4 x 1000 W and supports analog, AES/EBU and Milan-AVB inputs. This unit is an ex-demo model from 2025, in excellent condition and fully tested by our technical team. Available directly from our own stock, with worldwide shipping available.

WHAT'S INCLUDED?
1 x LA4X.

PRODUCT DETAILS
Brand
L-Acoustics
Product category
Onboard DSP
Channels
4
Output power 4Ω/channel
1000 W
Output power 8Ω/channel
1000 W
Height
89 mm (2U)",https://soundsale.nl/wp-content/uploads/2026/09/lacoustics-la4x-202638-soundsale-3.jpg,1,https://soundsale.nl/wp-content/uploads/2026/09/lacoustics-la4x-202638-soundsale-1.jpg,2,https://soundsale.nl/wp-content/uploads/2026/09/lacoustics-la4x-202638-soundsale-2.jpg,3,,4,,5,,6,,7
soundsale.nl,https://soundsale.nl/product/dbaudiotechnik-m6/,Stage monitor,d&b audiotechnik M6 – set of 2,1,4999.00,POA,EUR,D&B Audiotechnik,,"PRODUCT DESCRIPTION
Price per piece, sold per pair. The d&b audiotechnik M6 is a 2-way high performance stage monitor employing an integrated 12” LF and 1.3” exit horn loaded HF coaxial driver design that utilizes neodymium magnets. The 2 RU two channel lightweight D6 amplifier delivers medium power into low impedance loads between 4 and 16 ohms and is ideally suited for use in both mobile and installation environments.

WHAT'S INCLUDED?
1 x M6.

PRODUCT DETAILS
Brand
D&B Audiotechnik
Product category
Stage monitor
Speaker type
Passive
Components
12"" LF driver with neodymium magnet coaxial, 1.3"" exit compression driver
Power handling
400 W RMS
Maximum SPL
132 dB peak
Usable bandwidth
65 Hz – 17 kHz
Dimensions (W x H x D)
486 x 473 x 321 mm
Weight
16 kg",https://soundsale.nl/wp-content/uploads/2024/09/dbaudiotechnik-m6-soundsale-7.jpg,1,https://soundsale.nl/wp-content/uploads/2024/09/dbaudiotechnik-m6-soundsale-6.jpg,2,https://soundsale.nl/wp-content/uploads/2024/09/dbaudiotechnik-m6-soundsale-5.jpg,3,https://soundsale.nl/wp-content/uploads/2024/09/dbaudiotechnik-m6-soundsale-3.jpg,4,https://soundsale.nl/wp-content/uploads/2024/09/dbaudiotechnik-m6-soundsale-4.jpg,5,,6,,7
soundsale.nl,https://soundsale.nl/product/qsc-kw153/,Point source,QSC KW153 – NEW IN BOX,12,1290.00,POA,EUR,QSC,,"PRODUCT DESCRIPTION
The QSC KW153 is a professional 3-way active loudspeaker designed for high-output sound reinforcement. Its 15-inch low-frequency driver, 6.5-inch midrange driver and 1.75-inch compression driver provide strong low-end performance with excellent vocal clarity and definition. Integrated 1000 W Class-D amplification and QSC DSP with DEEP™ and Intrinsic Correction™ make the KW153 a powerful full-range solution for live sound, rental and installation applications. This QSC KW153 is brand new in its original factory packaging and comes with full factory warranty. The listed price is per speaker, but the loudspeakers are sold in pairs only. Available directly from our own stock and suitable for worldwide shipping.

WHAT'S INCLUDED?
1 x KW153.

PRODUCT DETAILS
Brand
QSC
Product category
Point source
Speaker type
Powered
Maximum SPL
134 dB
Frequency response
33 Hz – 20 kHz
Transducers
LF: 1 x 15"", MF: 6.5"", HF: 1 x 1.75""
Weight
39.5 kg",https://soundsale.nl/wp-content/uploads/2026/09/qsc-kw153-powered-audiosolvation-4.jpg,1,https://soundsale.nl/wp-content/uploads/2026/09/qsc-kw153-powered-audiosolvation-1.jpg,2,https://soundsale.nl/wp-content/uploads/2026/09/qsc-kw153-powered-audiosolvation-2.jpg,3,https://soundsale.nl/wp-content/uploads/2026/09/qsc-kw153-powered-audiosolvation-3.jpg,4,,5,,6,,7
soundsale.nl,https://soundsale.nl/product/qsc-kw152/,Point source,QSC KW152 – NEW IN BOX,10,1128.00,POA,EUR,QSC,,"PRODUCT DESCRIPTION
The QSC KW152 is a professional 15-inch 2-way active loudspeaker designed for live sound, rental, DJ and installation applications. It combines a powerful 15-inch low-frequency driver with a 1.75-inch compression driver and integrated 1000 W Class-D amplification. Built-in DSP with DEEP™ and Intrinsic Correction™ helps deliver clear and controlled performance, while the rugged birch plywood enclosure makes the KW152 well suited for demanding professional use. This QSC KW152 is brand new in its original factory packaging and comes with full factory warranty. The listed price is per speaker, but the loudspeakers are sold in pairs only. Available directly from our own stock and suitable for worldwide shipping.

WHAT'S INCLUDED?
1 x KW152.

PRODUCT DETAILS
Brand
QSC
Product category
Point source
Speaker type
Powered
Maximum SPL
133 dB
Frequency response
44 Hz – 20 kHz
Transducers
LF: 1 x 15’’, HF: 1 x 1.75’’ compression driver
Weight
29 kg",https://soundsale.nl/wp-content/uploads/2022/07/qsc-kw152-powered-soundsale-1.jpg,1,https://soundsale.nl/wp-content/uploads/2022/07/qsc-kw152-powered-soundsale-2.jpg,2,https://soundsale.nl/wp-content/uploads/2022/07/qsc-kw152-powered-soundsale-3.jpg,3,https://soundsale.nl/wp-content/uploads/2022/07/qsc-kw152-powered-soundsale-4.jpg,4,,5,,6,,7
soundsale.nl,https://soundsale.nl/product/qsc-e112/,Point source,QSC E112 – NEW IN BOX,12,486.00,POA,EUR,QSC,,"PRODUCT DESCRIPTION
The QSC E112 is a trapezoidal, two-way loudspeaker using a 12-inch die cast aluminum woofer with a 3-inch voice-coil. The 15mm, 11-ply enclosure provides enough volume to deliver solid low-frequency extension down to 65 Hz making it an excellent choice for applications in which space or budget preclude the use of a subwoofer. The DMT coverage angle of 85° is ideal for most medium and medium-long throw applications. All units are brand new and supplied in original packaging, ensuring they are ready for installation or immediate deployment in professional environments. Price per piece, sold per pair.

WHAT'S INCLUDED?
1 x E112-BK.

PRODUCT DETAILS
Brand
QSC
Product category
Point source
Speaker type
Passive
Maximum SPL
128 dB
Frequency response
46 Hz – 20 kHz
Transducers
LF: 1 x 12’’, HF: 1 x 1.75"" compression driver
Weight
23 kg",https://soundsale.nl/wp-content/uploads/2026/09/qsc-e112-luidspreker-speaker-audiosolvation-2.jpg,1,https://soundsale.nl/wp-content/uploads/2026/09/qsc-e112-luidspreker-speaker-audiosolvation-3.jpg,2,https://soundsale.nl/wp-content/uploads/2026/09/qsc-e112-luidspreker-speaker-audiosolvation-1.jpg,3,https://soundsale.nl/wp-content/uploads/2026/09/qsc-e112-luidspreker-speaker-audiosolvation-4.jpg,4,https://soundsale.nl/wp-content/uploads/2026/09/qsc-e112-luidspreker-speaker-audiosolvation-5.jpg,5,,6,,7
soundsale.nl,https://soundsale.nl/product/qsc-e115/,Point source,QSC E115 – NEW IN BOX,12,642.00,POA,EUR,QSC,,"PRODUCT DESCRIPTION
The QSC E115 is a trapezoidal, two-way loudspeaker using a 15-inch, 500W, die cast aluminum frame woofer with a 3.5-inch voice coil. It is intended for use when high-power and authoritative low-end are needed from a full-range loudspeaker. A 2.8” compression driver attached to the 75° DMTTM waveguide assures that even distant listeners will be well covered. All units are brand new and supplied in original packaging, ensuring they are ready for installation or immediate deployment in professional environments. Price per piece, sold per pair.

WHAT'S INCLUDED?
1 x E115-BK.

PRODUCT DETAILS
Brand
QSC
Product category
Point source
Speaker type
Passive
Maximum SPL
130 dB
Frequency response
43 Hz – 20 kHz
Transducers
LF: 1 x 15’’, HF: 1 x 2.8’’ compression driver
Weight
31 kg",https://soundsale.nl/wp-content/uploads/2026/09/qsc-e115-luidspreker-speaker-audiosolvation-2.jpg,1,https://soundsale.nl/wp-content/uploads/2026/09/qsc-e115-luidspreker-speaker-audiosolvation-3.jpg,2,https://soundsale.nl/wp-content/uploads/2026/09/qsc-e115-luidspreker-speaker-audiosolvation-1.jpg,3,https://soundsale.nl/wp-content/uploads/2026/09/qsc-e115-luidspreker-speaker-audiosolvation-4.jpg,4,https://soundsale.nl/wp-content/uploads/2026/09/qsc-e115-luidspreker-speaker-audiosolvation-5.jpg,5,,6,,7
soundsale.nl,https://soundsale.nl/product/lacoustics-vdosc-202636/,Line array,L-Acoustics V-DOSC – set of 12,1,21000.00,POA,EUR,L-Acoustics,,"PRODUCT DESCRIPTION
This set consists of 12 x L-Acoustics V-DOSC (NL8) line array loudspeakers. V-DOSC is one of the iconic systems in the history of line source array technology and has been widely used for large-scale touring, festivals and professional rental applications. A solid choice for companies looking for a complete and proven L-Acoustics system at an attractive pre-owned price point. All loudspeakers are owned by Soundsale, individually handled and extensively tested by our own technical team before sale.

WHAT'S INCLUDED?
12 x V-DOSC (NL8);
3 x chariots.

PRODUCT DETAILS
Brand
L-Acoustics
Product category
Line array
Speaker type
Passive
Maximum SPL
146 dB (four enclosures)
Frequency response
40 Hz – 20 kHz
Transducers
LF: 2x 15’’ weather-resistant driver, MF: 7 x 4"", HF: 2 x 1.4’’ compression driver
Weight
108 kg",https://soundsale.nl/wp-content/uploads/2026/07/lacoustics-vdosc-202635-soundsale-3.jpg,1,https://soundsale.nl/wp-content/uploads/2026/07/lacoustics-vdosc-202635-soundsale-2.jpg,2,https://soundsale.nl/wp-content/uploads/2026/07/lacoustics-vdosc-202635-soundsale-1.jpg,3,,4,,5,,6,,7
soundsale.nl,https://soundsale.nl/product/qsc-k12/,Point source,QSC K12 – set of 2,1,999.00,POA,EUR,QSC,,"PRODUCT DESCRIPTION
This set consists of 2 x QSC K12 powered loudspeakers from the original QSC K Series. The K12 is a versatile 12-inch, 2-way active loudspeaker combining a 12-inch low-frequency driver with a 1.75-inch compression driver. Its integrated Class-D amplifier provides 1000 W continuous power, divided equally between the LF and HF sections. This set is Certified Pre-Owned, fully tested and approved by our own technical team and supplied with a 3-month warranty.

WHAT'S INCLUDED?
2 x K12.

PRODUCT DETAILS
Brand
QSC
Product category
Point source
Speaker type
Powered
Maximum SPL
131 dB
Frequency response
48 Hz – 20 kHz
Transducers
LF: 1 x 12"", HF: 1 x 1.75""
Weight
18.6 kg",https://soundsale.nl/wp-content/uploads/2026/07/qsc-k12-2026-soundsale-3.jpg,1,https://soundsale.nl/wp-content/uploads/2026/07/qsc-k12-2026-soundsale-2.jpg,2,https://soundsale.nl/wp-content/uploads/2026/07/qsc-k12-2026-soundsale-4.jpg,3,https://soundsale.nl/wp-content/uploads/2026/07/qsc-k12-2026-soundsale-1.jpg,4,,5,,6,,7
soundsale.nl,https://soundsale.nl/product/electrovoice-ao1/,Others,Electro-Voice AO-1,2,250.00,POA,EUR,Electro-Voice,,"PRODUCT DESCRIPTION
The Electro Voice AO-1 NetMax 8-channel analog output card with eight electronically balanced line-level outputs, Euroblock connectors, and IRIS-Net notification of installation and removal.

WHAT'S INCLUDED?
1 x Electro-Voice AO-1.

PRODUCT DETAILS
Brand
Electro-Voice
Product category
Others",https://soundsale.nl/wp-content/uploads/2026/08/electrovoice-ao1-soundsale-3.jpg,1,https://soundsale.nl/wp-content/uploads/2026/08/electrovoice-ao1-soundsale-1.jpg,2,https://soundsale.nl/wp-content/uploads/2026/08/electrovoice-ao1-soundsale-2.jpg,3,https://soundsale.nl/wp-content/uploads/2026/08/electrovoice-ao1-soundsale-4.jpg,4,,5,,6,,7
soundsale.nl,https://soundsale.nl/product/labgruppen-plm20k44/,Onboard DSP,Lab Gruppen PLM 20K44,6,3699.00,POA,EUR,Lab.gruppen,,"PRODUCT DESCRIPTION
The Lab Gruppen PLM 20K44 (with Binding Post Connectors) is a powerful 4-channel amplified controller combining high-output amplification with advanced Lake Processing. Designed for demanding touring, rental and installation environments, it offers precise loudspeaker management, flexible system control and reliable performance in professional PA systems. With its integrated processing and networked control capabilities, the PLM 20K44 is a strong choice for users who need both serious amplifier power and accurate system tuning in one unit. This unit is offered as certified pre-owned, fully tested, inspected and approved by our in-house technicians. Supplied with a 3-month Soundsale warranty, the PLM 20K44 is ready for immediate professional deployment.

WHAT'S INCLUDED?
1 x PLM 20K44 (binding post connectors).

PRODUCT DETAILS
Brand
Lab.gruppen
Product category
Onboard DSP
Channels
4
Output power 2.7Ω/channel
5900 W
Output power 4Ω/channel
4600 W
Output power 8Ω/channel
2300 W
Height
89 mm (2U)
Weight
17 kg",https://soundsale.nl/wp-content/uploads/2026/07/labgruppen-plm20k44-soundsale-3.jpg,1,https://soundsale.nl/wp-content/uploads/2026/07/labgruppen-plm20k44-soundsale-2.jpg,2,https://soundsale.nl/wp-content/uploads/2026/07/labgruppen-plm20k44-soundsale-1.jpg,3,,4,,5,,6,,7
soundsale.nl,https://soundsale.nl/product/lacoustics-kudo-202631/,Line array,L-Acoustics KUDO (8) + KBUMP (2),1,10750.00,POA,EUR,L-Acoustics,,"PRODUCT DESCRIPTION
The L-Acoustics KUDO is a versatile, large-format line source speaker operating between 35 Hz and 20 kHz. It features two 12″ bass-reflex-loaded low-frequency drivers, four 5″ high-efficiency midrange drivers, and two 1.75″ diaphragm compression drivers coupled to DOSC waveguides. KUDO offers adjustable directivity with symmetric (50° or 110°) and asymmetric (25°/55° or 55°/25°) horizontal coverage. With a maximum SPL of 140 dB, it’s suitable for various applications. Soundsale offers a 3-month warranty, and rigorous quality control, ensuring reliable performance. Set includes new in box covers.

WHAT'S INCLUDED?
8 x KUDO;
8 x KPLA-2;
8 x KCOV (new)
2 x KBUMP.

PRODUCT DETAILS
Brand
L-Acoustics
Product category
Line array
Speaker type
Passive
Maximum SPL
140 dB
Frequency response
35 – 20 kHz
Transducers
LF 2 x 12"", 4 x 5"", 2 x 1.75""
Weight
87 kg",https://soundsale.nl/wp-content/uploads/2026/02/comingsoon-soundsale.jpg,1,,2,,3,,4,,5,,6,,7
soundsale.nl,https://soundsale.nl/product/lacoustics-arcs-2026/,"Line array, Point source",L-Acoustics ARCS – set of 6,1,6500.00,POA,EUR,L-Acoustics,,"PRODUCT DESCRIPTION
This set of 6 x L-Acoustics ARCS loudspeakers offers powerful output, excellent clarity and the proven sonic performance expected from L-Acoustics. The ARCS system is well suited for touring, rental, theatre, club and installation applications where high-quality coverage and reliable performance are essential. As with all Soundsale products, these units are certified pre-owned, fully tested and approved by our in-house technicians, and supplied with a 3-month Soundsale warranty — ready for immediate professional use.

WHAT'S INCLUDED?
6 x ARCS;
6 x ARCSPLA.

PRODUCT DETAILS
Brand
L-Acoustics
Product category
Line array, Point source
Speaker type
Passive
Maximum SPL
134 dB
Frequency response
50 Hz – 20 kHz
Transducers
LF: 1 x 15’’ neodymium weather-resistant, HF: 1 x 1.4’’ neodymium compression driver
Weight
57 kg",https://soundsale.nl/wp-content/uploads/2026/07/lacoustics-arcs-202635-soundsale-2.jpg,1,https://soundsale.nl/wp-content/uploads/2026/07/lacoustics-arcs-202635-soundsale-1.jpg,2,https://soundsale.nl/wp-content/uploads/2026/07/lacoustics-arcs-202635-soundsale-3.jpg,3,,4,,5,,6,,7
